Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country,InvoiceDate_mod,Revenue,Is_Return,Year,Month
528382,22869,"NUMBER TILE COTTAGE GARDEN, 1",1,2010-10-21 18:01:00,4.21,,United Kingdom,2024-10-21 18:01:00,4.21,False,2024,2024-10
563941,47599A,PINK PARTY BAGS,30,2011-08-22 09:51:00,2.1,15738,United Kingdom,2025-08-22 09:51:00,63.0,False,2025,2025-08
560294,85099B,JUMBO BAG RED RETROSPOT,5,2011-07-18 10:20:00,4.13,,United Kingdom,2025-07-18 10:20:00,20.65,False,2025,2025-07
499013,85099B,JUMBO BAG RED WHITE SPOTTY,10,2010-02-24 12:14:00,1.95,12909,United Kingdom,2024-02-24 12:14:00,19.5,False,2024,2024-02
564754,20724,RED RETROSPOT CHARLOTTE BAG,1,2011-08-30 10:29:00,1.63,,United Kingdom,2025-08-30 10:29:00,1.63,False,2025,2025-08
570273,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-10-10 10:51:00,0.83,13373,United Kingdom,2025-10-10 10:51:00,6.64,False,2025,2025-10
495805,21077,SET/20 WOODLAND PAPER NAPKINS,1,2010-01-26 17:51:00,1.66,,United Kingdom,2024-01-26 17:51:00,1.66,False,2024,2024-01
544323,22616,PACK OF 12 LONDON TISSUES,1,2011-02-17 15:51:00,0.83,,United Kingdom,2025-02-17 15:51:00,0.83,False,2025,2025-02
580876,22756,LARGE YELLOW BABUSHKA NOTEBOOK,1,2011-12-06 12:12:00,0.39,14071,United Kingdom,2025-12-06 12:12:00,0.39,False,2025,2025-12
567043,22197,POPCORN HOLDER,10,2011-09-16 11:27:00,0.85,13268,United Kingdom,2025-09-16 11:27:00,8.5,False,2025,2025-09
555110,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-05-31 14:34:00,2.1,17841,United Kingdom,2025-05-31 14:34:00,2.1,False,2025,2025-05
579187,21804,WHITE CHRISTMAS GARLAND STARS TREES,3,2011-11-28 15:31:00,3.29,,United Kingdom,2025-11-28 15:31:00,9.87,False,2025,2025-11
525569,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,2010-10-06 10:00:00,2.95,13952,United Kingdom,2024-10-06 10:00:00,17.700000000000003,False,2024,2024-10
529842,85099B,JUMBO BAG RED RETROSPOT,2,2010-10-31 12:52:00,1.95,15038,United Kingdom,2024-10-31 12:52:00,3.9,False,2024,2024-10
540859,22193,RED DINER WALL CLOCK,1,2011-01-12 10:58:00,8.5,17965,United Kingdom,2025-01-12 10:58:00,8.5,False,2025,2025-01
573898,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-11-01 14:35:00,4.95,14562,United Kingdom,2025-11-01 14:35:00,9.9,False,2025,2025-11
536209,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2010-11-30 13:26:00,1.25,15906,United Kingdom,2024-11-30 13:26:00,1.25,False,2024,2024-11
535235,35637A,IVORY STRING CURTAIN WITH POLE,2,2010-11-25 12:28:00,5.95,16709,United Kingdom,2024-11-25 12:28:00,11.9,False,2024,2024-11
547964,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-03-28 15:45:00,2.46,,United Kingdom,2025-03-28 15:45:00,2.46,False,2025,2025-03
502613,21314,SMALL GLASS HEART TRINKET POT,2,2010-03-25 14:22:00,2.1,14535,United Kingdom,2024-03-25 14:22:00,4.2,False,2024,2024-03
528954,22697,GREEN REGENCY TEACUP AND SAUCER,24,2010-10-26 08:11:00,2.55,14156,EIRE,2024-10-26 08:11:00,61.2,False,2024,2024-10
555925,22919,HERB MARKER MINT,1,2011-06-07 17:13:00,1.63,,United Kingdom,2025-06-07 17:13:00,1.63,False,2025,2025-06
516348,48129,DOORMAT TOPIARY,4,2010-07-20 10:20:00,7.49,12975,United Kingdom,2024-07-20 10:20:00,29.96,False,2024,2024-07
570521,21055,TOOL BOX SOFT TOY,4,2011-10-11 10:43:00,8.95,12371,Switzerland,2025-10-11 10:43:00,35.8,False,2025,2025-10
572197,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,16,2011-10-21 11:56:00,4.14,18102,United Kingdom,2025-10-21 11:56:00,66.24,False,2025,2025-10
514665,21621,VINTAGE UNION JACK BUNTING,1,2010-07-05 13:04:00,8.5,16110,United Kingdom,2024-07-05 13:04:00,8.5,False,2024,2024-07
507028,22479,DAISY GARDEN MARKER,1,2010-05-05 14:51:00,1.25,15704,United Kingdom,2024-05-05 14:51:00,1.25,False,2024,2024-05
548732,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,2011-04-04 10:16:00,0.42,16142,United Kingdom,2025-04-04 10:16:00,5.04,False,2025,2025-04
579559,23331,DECORATIVE WICKER HEART SMALL,1,2011-11-30 11:30:00,0.63,16764,United Kingdom,2025-11-30 11:30:00,0.63,False,2025,2025-11
563100,22945,CHRISTMAS METAL TAGS ASSORTED,12,2011-08-12 09:57:00,0.85,12381,Norway,2025-08-12 09:57:00,10.2,False,2025,2025-08
554038,22296,HEART IVORY TRELLIS LARGE,12,2011-05-20 14:23:00,1.65,12775,Netherlands,2025-05-20 14:23:00,19.8,False,2025,2025-05
534652,21682,LARGE MEDINA STAMPED METAL BOWL,2,2010-11-23 13:26:00,4.95,14170,United Kingdom,2024-11-23 13:26:00,9.9,False,2024,2024-11
578258,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-11-23 13:01:00,4.95,13263,United Kingdom,2025-11-23 13:01:00,4.95,False,2025,2025-11
543392,22915,ASSORTED BOTTLE TOP  MAGNETS,12,2011-02-08 10:15:00,0.42,16839,United Kingdom,2025-02-08 10:15:00,5.04,False,2025,2025-02
540003,22962,JAM JAR WITH PINK LID,12,2011-01-04 10:37:00,0.85,16875,United Kingdom,2025-01-04 10:37:00,10.2,False,2025,2025-01
522740,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2010-09-16 13:06:00,1.65,13243,United Kingdom,2024-09-16 13:06:00,1.65,False,2024,2024-09
490162,21935,SUKI  SHOULDER BAG,30,2009-12-04 11:07:00,1.65,13946,United Kingdom,2023-12-04 11:07:00,49.5,False,2023,2023-12
527366,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-10-17 11:24:00,2.95,15571,United Kingdom,2024-10-17 11:24:00,2.95,False,2024,2024-10
556731,23244,ROUND STORAGE TIN VINTAGE LEAF,3,2011-06-14 11:41:00,1.95,18283,United Kingdom,2025-06-14 11:41:00,5.85,False,2025,2025-06
576391,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-11-15 10:13:00,7.46,,United Kingdom,2025-11-15 10:13:00,14.92,False,2025,2025-11
532252,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,2010-11-11 12:45:00,0.85,17416,United Kingdom,2024-11-11 12:45:00,10.2,False,2024,2024-11
569741,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2011-10-06 10:52:00,2.08,14626,United Kingdom,2025-10-06 10:52:00,41.6,False,2025,2025-10
568780,23353,6 GIFT TAGS VINTAGE CHRISTMAS,48,2011-09-29 08:27:00,0.83,18235,United Kingdom,2025-09-29 08:27:00,39.84,False,2025,2025-09
534444,21804,WHITE CHRISTMAS GARLAND STARS TREES,12,2010-11-22 15:29:00,3.75,14478,United Kingdom,2024-11-22 15:29:00,45.0,False,2024,2024-11
518902,22594,CHRISTMAS GINGHAM TREE,12,2010-08-12 14:15:00,0.85,14461,United Kingdom,2024-08-12 14:15:00,10.2,False,2024,2024-08
572121,23345,DOLLY GIRL BEAKER,7,2011-10-20 19:51:00,1.25,17092,United Kingdom,2025-10-20 19:51:00,8.75,False,2025,2025-10
552854,21931,JUMBO STORAGE BAG SUKI,10,2011-05-11 15:16:00,2.08,14748,United Kingdom,2025-05-11 15:16:00,20.8,False,2025,2025-05
523624,21035,SET/2 RED SPOTTY TEA TOWELS,3,2010-09-23 11:21:00,2.95,17377,United Kingdom,2024-09-23 11:21:00,8.850000000000001,False,2024,2024-09
539437,21888,BINGO SET,1,2010-12-17 14:54:00,7.62,,United Kingdom,2024-12-17 14:54:00,7.62,False,2024,2024-12
562371,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-08-04 14:30:00,1.25,13709,United Kingdom,2025-08-04 14:30:00,15.0,False,2025,2025-08
541696,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,3,2011-01-20 18:08:00,0.83,,United Kingdom,2025-01-20 18:08:00,2.49,False,2025,2025-01
580759,22115,METAL SIGN EMPIRE TEA,12,2011-12-06 10:30:00,0.79,17593,United Kingdom,2025-12-06 10:30:00,9.48,False,2025,2025-12
550701,21868,POTTING SHED TEA MUG,12,2011-04-20 10:48:00,1.25,14905,United Kingdom,2025-04-20 10:48:00,15.0,False,2025,2025-04
544599,48194,DOORMAT HEARTS,1,2011-02-21 18:15:00,15.79,,United Kingdom,2025-02-21 18:15:00,15.79,False,2025,2025-02
513337,20716,PARTY FOOD SHOPPER BAG,10,2010-06-24 09:57:00,1.25,13662,United Kingdom,2024-06-24 09:57:00,12.5,False,2024,2024-06
578067,23346,SPACEBOY BEAKER,2,2011-11-22 15:43:00,2.46,,United Kingdom,2025-11-22 15:43:00,4.92,False,2025,2025-11
551564,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-05-03 10:56:00,6.35,16609,United Kingdom,2025-05-03 10:56:00,12.7,False,2025,2025-05
556121,23254,CHILDRENS CUTLERY DOLLY GIRL,1,2011-06-09 10:09:00,4.15,15855,United Kingdom,2025-06-09 10:09:00,4.15,False,2025,2025-06
491116,82615,PINK MARSHMALLOW SCARF KNITTING KIT,6,2009-12-09 14:55:00,2.95,15441,United Kingdom,2023-12-09 14:55:00,17.700000000000003,False,2023,2023-12
531506,21498,RED RETROSPOT WRAP,25,2010-11-08 15:34:00,0.42,12472,Germany,2024-11-08 15:34:00,10.5,False,2024,2024-11
524306,22498,WOODEN REGATTA BUNTING,3,2010-09-28 13:51:00,5.95,17007,United Kingdom,2024-09-28 13:51:00,17.85,False,2024,2024-09
558049,20725,LUNCH BAG RED RETROSPOT,1,2011-06-24 14:16:00,1.65,15850,United Kingdom,2025-06-24 14:16:00,1.65,False,2025,2025-06
524424,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2010-09-29 10:41:00,2.95,,United Kingdom,2024-09-29 10:41:00,2.95,False,2024,2024-09
492303,16243B,BROWN COZY SQUARE PHOTO ALBUM,1,2009-12-16 11:57:00,6.04,,United Kingdom,2023-12-16 11:57:00,6.04,False,2023,2023-12
518549,22380,TOY TIDY SPACEBOY,100,2010-08-09 18:32:00,1.66,18102,United Kingdom,2024-08-09 18:32:00,166.0,False,2024,2024-08
555631,22383,LUNCH BAG SUKI DESIGN,4,2011-06-06 12:06:00,1.65,18118,United Kingdom,2025-06-06 12:06:00,6.6,False,2025,2025-06
540504,21754,HOME BUILDING BLOCK WORD,2,2011-01-09 11:02:00,5.95,13668,United Kingdom,2025-01-09 11:02:00,11.9,False,2025,2025-01
558475,23287,RED VINTAGE SPOT BEAKER,1,2011-06-29 15:58:00,1.63,,United Kingdom,2025-06-29 15:58:00,1.63,False,2025,2025-06
539437,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2010-12-17 14:54:00,20.38,,United Kingdom,2024-12-17 14:54:00,40.76,False,2024,2024-12
507122,22614,PACK OF 12 SPACEBOY TISSUES,48,2010-05-06 11:50:00,0.29,12678,France,2024-05-06 11:50:00,13.919999999999998,False,2024,2024-05
540977,20699,MOUSEY LONG LEGS SOFT TOY,1,2011-01-12 15:01:00,2.51,,United Kingdom,2025-01-12 15:01:00,2.51,False,2025,2025-01
511073,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2010-06-06 13:42:00,1.25,13614,United Kingdom,2024-06-06 13:42:00,1.25,False,2024,2024-06
499494,22286,"DECORATION , WOBBLY RABBIT , METAL",5,2010-02-28 14:12:00,1.65,16283,United Kingdom,2024-02-28 14:12:00,8.25,False,2024,2024-02
563193,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-08-12 16:30:00,16.63,,United Kingdom,2025-08-12 16:30:00,16.63,False,2025,2025-08
553007,16016,LARGE CHINESE STYLE SCISSOR,50,2011-05-12 16:50:00,0.85,14000,United Kingdom,2025-05-12 16:50:00,42.5,False,2025,2025-05
567338,22654,DELUXE SEWING KIT,3,2011-09-19 15:00:00,5.95,14146,United Kingdom,2025-09-19 15:00:00,17.85,False,2025,2025-09
569383,22692,DOORMAT WELCOME TO OUR HOME,10,2011-10-03 16:46:00,7.08,15159,United Kingdom,2025-10-03 16:46:00,70.8,False,2025,2025-10
498569,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2010-02-21 12:50:00,1.25,14911,EIRE,2024-02-21 12:50:00,15.0,False,2024,2024-02
558066,23171,REGENCY TEA PLATE GREEN,2,2011-06-24 15:45:00,3.29,,United Kingdom,2025-06-24 15:45:00,6.58,False,2025,2025-06
557612,21391,FRENCH LAVENDER SCENT HEART,36,2011-06-21 12:40:00,0.75,14460,United Kingdom,2025-06-21 12:40:00,27.0,False,2025,2025-06
550274,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-04-15 12:23:00,2.95,15498,United Kingdom,2025-04-15 12:23:00,17.700000000000003,False,2025,2025-04
528054,22562,MONSTERS STENCIL CRAFT,1,2010-10-20 11:44:00,1.25,12748,United Kingdom,2024-10-20 11:44:00,1.25,False,2024,2024-10
C548995,71053,WHITE METAL LANTERN,-1,2011-04-05 14:08:00,3.75,17841,United Kingdom,2025-04-05 14:08:00,-3.75,True,2025,2025-04
540473,85194S,HANGING SPRING FLOWER EGG SMALL,6,2011-01-07 14:31:00,0.65,17284,United Kingdom,2025-01-07 14:31:00,3.9,False,2025,2025-01
539248,22534,MAGIC DRAWING SLATE SPACEBOY,24,2010-12-16 13:33:00,0.42,17288,United Kingdom,2024-12-16 13:33:00,10.08,False,2024,2024-12
533336,22740,POLKADOT PEN,48,2010-11-16 18:10:00,0.85,12714,France,2024-11-16 18:10:00,40.8,False,2024,2024-11
570465,21555,CERAMIC STRAWBERRY TRINKET TRAY,2,2011-10-10 16:02:00,2.46,,United Kingdom,2025-10-10 16:02:00,4.92,False,2025,2025-10
560731,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,2011-07-20 14:54:00,1.45,16149,United Kingdom,2025-07-20 14:54:00,17.4,False,2025,2025-07
491211,37503,TEA TIME CAKE STAND IN GIFT BOX,6,2009-12-10 14:22:00,10.75,14895,United Kingdom,2023-12-10 14:22:00,64.5,False,2023,2023-12
536780,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2010-12-02 15:09:00,2.95,,United Kingdom,2024-12-02 15:09:00,2.95,False,2024,2024-12
492593,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2009-12-17 15:44:00,2.95,15917,United Kingdom,2023-12-17 15:44:00,8.850000000000001,False,2023,2023-12
525882,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,2010-10-07 14:28:00,0.85,,United Kingdom,2024-10-07 14:28:00,1.7,False,2024,2024-10
531369,22271,FELTCRAFT DOLL ROSIE,6,2010-11-07 15:01:00,2.95,13963,United Kingdom,2024-11-07 15:01:00,17.700000000000003,False,2024,2024-11
547374,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2,2011-03-22 13:54:00,2.1,16110,United Kingdom,2025-03-22 13:54:00,4.2,False,2025,2025-03
525355,22572,ROCKING HORSE GREEN CHRISTMAS,12,2010-10-05 11:32:00,0.85,16062,United Kingdom,2024-10-05 11:32:00,10.2,False,2024,2024-10
544041,21218,RED SPOTTY BISCUIT TIN,6,2011-02-15 11:50:00,3.75,17730,United Kingdom,2025-02-15 11:50:00,22.5,False,2025,2025-02
490014,84977,WIRE FLOWER T-LIGHT HOLDER,6,2009-12-03 12:28:00,1.25,15466,United Kingdom,2023-12-03 12:28:00,7.5,False,2023,2023-12
566901,22549,PICTURE DOMINOES,12,2011-09-15 13:54:00,1.45,17434,United Kingdom,2025-09-15 13:54:00,17.4,False,2025,2025-09
549555,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-04-10 12:52:00,1.25,13606,United Kingdom,2025-04-10 12:52:00,1.25,False,2025,2025-04
573344,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-30 12:07:00,0.95,14179,United Kingdom,2025-10-30 12:07:00,0.95,False,2025,2025-10
579196,51014C,"FEATHER PEN,COAL BLACK",11,2011-11-28 15:54:00,0.83,14096,United Kingdom,2025-11-28 15:54:00,9.13,False,2025,2025-11
550194,22189,CREAM HEART CARD HOLDER,12,2011-04-15 09:43:00,3.95,15270,United Kingdom,2025-04-15 09:43:00,47.400000000000006,False,2025,2025-04
571564,23189,SET OF 12 FORK CANDLES,6,2011-10-18 10:16:00,2.89,16019,United Kingdom,2025-10-18 10:16:00,17.34,False,2025,2025-10
521910,22705,WRAP GREEN PEARS,25,2010-09-09 13:09:00,0.42,13046,United Kingdom,2024-09-09 13:09:00,10.5,False,2024,2024-09
542399,21383,PACK OF 12 STICKY BUNNIES,10,2011-01-27 15:38:00,0.65,15549,United Kingdom,2025-01-27 15:38:00,6.5,False,2025,2025-01
546366,21463,MIRRORED DISCO BALL,1,2011-03-11 11:37:00,5.95,12748,United Kingdom,2025-03-11 11:37:00,5.95,False,2025,2025-03
520960,21935,SUKI  SHOULDER BAG,1,2010-09-01 12:11:00,1.65,14606,United Kingdom,2024-09-01 12:11:00,1.65,False,2024,2024-09
539250,84813,SET OF 4 DIAMOND NAPKIN RINGS,8,2010-12-16 13:44:00,3.95,15157,United Kingdom,2024-12-16 13:44:00,31.6,False,2024,2024-12
551413,21922,UNION STRIPE WITH FRINGE  HAMMOCK,24,2011-04-28 13:33:00,6.95,16227,United Kingdom,2025-04-28 13:33:00,166.8,False,2025,2025-04
490577,21866,UNION JACK FLAG LUGGAGE TAG,12,2009-12-07 10:51:00,1.25,16556,United Kingdom,2023-12-07 10:51:00,15.0,False,2023,2023-12
574720,82583,HOT BATHS METAL SIGN,2,2011-11-06 14:39:00,2.1,14547,United Kingdom,2025-11-06 14:39:00,4.2,False,2025,2025-11
498084,21266,,-23,2010-02-16 12:23:00,0.0,,United Kingdom,2024-02-16 12:23:00,-0.0,True,2024,2024-02
524185,22549,PICTURE DOMINOES,24,2010-09-28 09:12:00,1.45,13139,United Kingdom,2024-09-28 09:12:00,34.8,False,2024,2024-09
530965,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2010-11-05 08:21:00,1.25,15792,United Kingdom,2024-11-05 08:21:00,15.0,False,2024,2024-11
532642,71053,WHITE METAL LANTERN,1,2010-11-12 17:00:00,8.47,,United Kingdom,2024-11-12 17:00:00,8.47,False,2024,2024-11
494387,20762,GREEN FERN SKETCHBOOK,2,2010-01-14 09:46:00,3.36,,United Kingdom,2024-01-14 09:46:00,6.72,False,2024,2024-01
500331,22128,PARTY CONES CANDY ASSORTED,6,2010-03-07 13:08:00,1.25,13764,United Kingdom,2024-03-07 13:08:00,7.5,False,2024,2024-03
532755,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-11-14 13:38:00,2.1,17288,United Kingdom,2024-11-14 13:38:00,2.1,False,2024,2024-11
499401,20727,LUNCH BAG  BLACK SKULL.,100,2010-02-26 13:38:00,1.45,14646,Netherlands,2024-02-26 13:38:00,145.0,False,2024,2024-02
538349,85099B,JUMBO BAG RED RETROSPOT,3,2010-12-10 14:59:00,4.21,,United Kingdom,2024-12-10 14:59:00,12.63,False,2024,2024-12
490928,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2009-12-08 13:41:00,4.95,14085,United Kingdom,2023-12-08 13:41:00,9.9,False,2023,2023-12
550292,22499,WOODEN UNION JACK BUNTING,2,2011-04-15 15:31:00,5.95,14527,United Kingdom,2025-04-15 15:31:00,11.9,False,2025,2025-04
515012,22450,SILK PURSE RUSSIAN DOLL BLUE,1,2010-07-07 16:14:00,3.35,15581,United Kingdom,2024-07-07 16:14:00,3.35,False,2024,2024-07
507393,21682,LARGE MEDINA STAMPED METAL BOWL,4,2010-05-09 12:49:00,4.95,14911,EIRE,2024-05-09 12:49:00,19.8,False,2024,2024-05
527400,22900,SET 2 TEA TOWELS I LOVE LONDON,12,2010-10-17 13:59:00,2.95,14175,United Kingdom,2024-10-17 13:59:00,35.400000000000006,False,2024,2024-10
554718,82552,WASHROOM METAL SIGN,12,2011-05-26 11:16:00,1.45,12942,United Kingdom,2025-05-26 11:16:00,17.4,False,2025,2025-05
576581,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-15 14:15:00,0.85,15955,United Kingdom,2025-11-15 14:15:00,8.5,False,2025,2025-11
525840,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2010-10-07 12:39:00,2.95,12903,United Kingdom,2024-10-07 12:39:00,17.700000000000003,False,2024,2024-10
539593,79067,CORONA MEXICAN TRAY,8,2010-12-20 13:31:00,3.75,13319,United Kingdom,2024-12-20 13:31:00,30.0,False,2024,2024-12
489857,82553,POP'S GREASY SPOON METAL SIGN,3,2009-12-02 14:43:00,3.43,,United Kingdom,2023-12-02 14:43:00,10.29,False,2023,2023-12
569700,23309,SET OF 60 I LOVE LONDON CAKE CASES,2,2011-10-05 15:56:00,1.25,,United Kingdom,2025-10-05 15:56:00,2.5,False,2025,2025-10
563022,23333,IVORY WICKER HEART MEDIUM,2,2011-08-11 13:34:00,1.25,17248,United Kingdom,2025-08-11 13:34:00,2.5,False,2025,2025-08
561280,22595,GINGHAM HEART DECORATION,12,2011-07-26 12:24:00,0.85,18211,United Kingdom,2025-07-26 12:24:00,10.2,False,2025,2025-07
527061,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,2010-10-14 13:37:00,3.75,17796,United Kingdom,2024-10-14 13:37:00,3.75,False,2024,2024-10
540907,22838,3 TIER CAKE TIN RED AND CREAM,2,2011-01-12 11:52:00,14.95,13488,United Kingdom,2025-01-12 11:52:00,29.9,False,2025,2025-01
567656,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,2011-09-21 14:40:00,6.63,14096,United Kingdom,2025-09-21 14:40:00,13.26,False,2025,2025-09
575930,23206,LUNCH BAG APPLE DESIGN,1,2011-11-11 17:58:00,4.13,,United Kingdom,2025-11-11 17:58:00,4.13,False,2025,2025-11
502872,22521,CHILDS GARDEN TROWEL PINK,1,2010-03-29 09:59:00,1.66,,United Kingdom,2024-03-29 09:59:00,1.66,False,2024,2024-03
494144,21576,LETS GO SHOPPING COTTON TOTE BAG,3,2010-01-11 14:35:00,2.51,,United Kingdom,2024-01-11 14:35:00,7.529999999999999,False,2024,2024-01
535802,22479,DAISY GARDEN MARKER,20,2010-11-28 14:57:00,1.25,14030,United Kingdom,2024-11-28 14:57:00,25.0,False,2024,2024-11
516194,84692,BOX OF 24 COCKTAIL PARASOLS,50,2010-07-19 10:04:00,0.42,13881,United Kingdom,2024-07-19 10:04:00,21.0,False,2024,2024-07
499968,21688,SILVER PLATE CANDLE BOWL SMALL,6,2010-03-03 14:10:00,2.95,13214,United Kingdom,2024-03-03 14:10:00,17.700000000000003,False,2024,2024-03
543507,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,4,2011-02-09 10:49:00,1.25,15039,United Kingdom,2025-02-09 10:49:00,5.0,False,2025,2025-02
489856,22122,SET OF 2 FANCY FONT TEA TOWELS,2,2009-12-02 14:36:00,6.04,,United Kingdom,2023-12-02 14:36:00,12.08,False,2023,2023-12
540533,22664,TOY TIDY DOLLY GIRL DESIGN,1,2011-01-09 14:12:00,2.1,15005,United Kingdom,2025-01-09 14:12:00,2.1,False,2025,2025-01
578789,23103,JINGLE BELL HEART DECORATION,24,2011-11-25 12:17:00,1.65,16161,United Kingdom,2025-11-25 12:17:00,39.6,False,2025,2025-11
540480,22956,36 FOIL HEART CAKE CASES,12,2011-01-07 15:27:00,2.1,12480,Germany,2025-01-07 15:27:00,25.200000000000003,False,2025,2025-01
523118,22219,LOVEBIRD HANGING DECORATION WHITE,5,2010-09-20 12:54:00,0.85,17338,United Kingdom,2024-09-20 12:54:00,4.25,False,2024,2024-09
491960,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,6,2009-12-14 16:29:00,5.95,17416,United Kingdom,2023-12-14 16:29:00,35.7,False,2023,2023-12
577768,23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,1,2011-11-21 15:18:00,5.79,,United Kingdom,2025-11-21 15:18:00,5.79,False,2025,2025-11
576931,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-11-17 11:10:00,0.42,13028,United Kingdom,2025-11-17 11:10:00,10.08,False,2025,2025-11
502895,21720,CAKE SHOP  STICKER SHEET,12,2010-03-29 11:49:00,0.72,17448,United Kingdom,2024-03-29 11:49:00,8.64,False,2024,2024-03
497198,85227,SET/6 3D KIT CARDS FOR KIDS,6,2010-02-07 11:21:00,0.85,15580,United Kingdom,2024-02-07 11:21:00,5.1,False,2024,2024-02
553002,21171,BATHROOM METAL SIGN,1,2011-05-12 15:26:00,1.45,13263,United Kingdom,2025-05-12 15:26:00,1.45,False,2025,2025-05
492714,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2009-12-18 10:24:00,1.25,17913,United Kingdom,2023-12-18 10:24:00,7.5,False,2023,2023-12
573137,22894,TABLECLOTH RED APPLES DESIGN,1,2011-10-27 17:15:00,20.79,,United Kingdom,2025-10-27 17:15:00,20.79,False,2025,2025-10
507064,35924,HANGING FAIRY CAKE DECORATION,6,2010-05-06 10:30:00,2.1,14911,EIRE,2024-05-06 10:30:00,12.6,False,2024,2024-05
553463,23067,HANGING ENGRAVED METAL HEART,12,2011-05-17 11:02:00,4.15,13488,United Kingdom,2025-05-17 11:02:00,49.8,False,2025,2025-05
542578,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-01-28 14:57:00,1.25,13709,United Kingdom,2025-01-28 14:57:00,15.0,False,2025,2025-01
543013,22385,JUMBO BAG SPACEBOY DESIGN,5,2011-02-02 13:35:00,4.13,,United Kingdom,2025-02-02 13:35:00,20.65,False,2025,2025-02
546079,22625,RED KITCHEN SCALES,2,2011-03-09 11:05:00,8.5,14534,United Kingdom,2025-03-09 11:05:00,17.0,False,2025,2025-03
578746,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-11-25 11:36:00,13.13,,United Kingdom,2025-11-25 11:36:00,13.13,False,2025,2025-11
541866,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-01-24 09:25:00,0.95,16477,United Kingdom,2025-01-24 09:25:00,11.4,False,2025,2025-01
539642,82599,FANNY'S REST STOPMETAL SIGN,2,2010-12-20 15:35:00,2.1,15867,United Kingdom,2024-12-20 15:35:00,4.2,False,2024,2024-12
547891,22754,SMALL RED BABUSHKA NOTEBOOK,12,2011-03-28 10:14:00,0.85,13266,United Kingdom,2025-03-28 10:14:00,10.2,False,2025,2025-03
543285,21051,RIBBONS PURSE,6,2011-02-07 09:48:00,2.1,14600,United Kingdom,2025-02-07 09:48:00,12.6,False,2025,2025-02
496446,22274,FELTCRAFT DOLL EMILY,2,2010-02-01 14:02:00,2.95,17211,United Kingdom,2024-02-01 14:02:00,5.9,False,2024,2024-02
580983,22754,SMALL RED BABUSHKA NOTEBOOK,2,2011-12-06 16:26:00,1.63,,United Kingdom,2025-12-06 16:26:00,3.26,False,2025,2025-12
535139,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2010-11-25 11:40:00,0.55,15271,United Kingdom,2024-11-25 11:40:00,0.55,False,2024,2024-11
547895,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2011-03-28 10:52:00,9.95,18118,United Kingdom,2025-03-28 10:52:00,19.9,False,2025,2025-03
